id,title,category,price_inr,price_usd,original_price_usd,sizes,materials,description
"stoffa_7534776615071","Classic High K Wedge Chocolate","High wedges - 3.5 inch",4300,86,108,"Chocolate / 36 / Vegan Leather; Chocolate / 37 / Vegan Leather; Chocolate / 38 / Vegan Leather; Chocolate / 39 / Vegan Leather; Chocolate / 40 / Vegan Leather; Chocolate / 41 / Vegan Leather; Slate / 36 / Vegan Leather; Slate / 37 / Vegan Leather; Slate / 38 / Vegan Leather; Slate / 39 / Vegan Leather; Slate / 40 / Vegan Leather; Slate / 41 / Vegan Leather; Taupe / 36 / Vegan Leather; Taupe / 37 / Vegan Leather; Taupe / 38 / Vegan Leather; Taupe / 39 / Vegan Leather; Taupe / 40 / Vegan Leather; Taupe / 41 / Vegan Leather; Navy / 36 / Vegan Leather; Navy / 37 / Vegan Leather; Navy / 38 / Vegan Leather; Navy / 39 / Vegan Leather; Navy / 40 / Vegan Leather; Navy / 41 / Vegan Leather; Rose Antique / 36 / Vegan Leather; Rose Antique / 37 / Vegan Leather; Rose Antique / 38 / Vegan Leather; Rose Antique / 39 / Vegan Leather; Rose Antique / 40 / Vegan Leather; Rose Antique / 41 / Vegan Leather; Black / 36 / Vegan Leather; Black / 37 / Vegan Leather; Black / 38 / Vegan Leather; Black / 39 / Vegan Leather; Black / 40 / Vegan Leather; Black / 41 / Vegan Leather; Ink / 36 / Vegan Leather; Ink / 37 / Vegan Leather; Ink / 38 / Vegan Leather; Ink / 39 / Vegan Leather; Ink / 40 / Vegan Leather; Ink / 41 / Vegan Leather; Maroon / 36 / Vegan Leather; Maroon / 37 / Vegan Leather; Maroon / 38 / Vegan Leather; Maroon / 39 / Vegan Leather; Maroon / 40 / Vegan Leather; Maroon / 41 / Vegan Leather; Dark Grey / 36 / Vegan Leather; Dark Grey / 37 / Vegan Leather; Dark Grey / 38 / Vegan Leather; Dark Grey / 39 / Vegan Leather; Dark Grey / 40 / Vegan Leather; Dark Grey / 41 / Vegan Leather","Handcrafted vegan leather upper, metallic cord braiding, signature dual-density memory foam footbed, anti-slip rubber sole.","Our signature hand crafted 3.5 inch high kolhapuri inspired wedge. In a range of subtle and elegant matte shades, it is a perfect match for any attire. Comfortable and light weight, this pair comes with a rubber non skid sole. This style is also available in 2 1/4 inches, and as flats. Size Chart"
"stoffa_7534780973215","Classic High K Wedge Dark Grey","High wedges - 3.5 inch",4300,86,108,"Dark Grey / 36 / Vegan Leather; Dark Grey / 37 / Vegan Leather; Dark Grey / 38 / Vegan Leather; Dark Grey / 39 / Vegan Leather; Dark Grey / 40 / Vegan Leather; Dark Grey / 41 / Vegan Leather; Navy / 36 / Vegan Leather; Navy / 37 / Vegan Leather; Navy / 38 / Vegan Leather; Navy / 39 / Vegan Leather; Navy / 40 / Vegan Leather; Navy / 41 / Vegan Leather; Ink / 36 / Vegan Leather; Ink / 37 / Vegan Leather; Ink / 38 / Vegan Leather; Ink / 39 / Vegan Leather; Ink / 40 / Vegan Leather; Ink / 41 / Vegan Leather; Taupe / 36 / Vegan Leather; Taupe / 37 / Vegan Leather; Taupe / 38 / Vegan Leather; Taupe / 39 / Vegan Leather; Taupe / 40 / Vegan Leather; Taupe / 41 / Vegan Leather; Slate / 36 / Vegan Leather; Slate / 37 / Vegan Leather; Slate / 38 / Vegan Leather; Slate / 39 / Vegan Leather; Slate / 40 / Vegan Leather; Slate / 41 / Vegan Leather; Rose Antique / 36 / Vegan Leather; Rose Antique / 37 / Vegan Leather; Rose Antique / 38 / Vegan Leather; Rose Antique / 39 / Vegan Leather; Rose Antique / 40 / Vegan Leather; Rose Antique / 41 / Vegan Leather; Chocolate / 36 / Vegan Leather; Chocolate / 37 / Vegan Leather; Chocolate / 38 / Vegan Leather; Chocolate / 39 / Vegan Leather; Chocolate / 40 / Vegan Leather; Chocolate / 41 / Vegan Leather; Black / 36 / Vegan Leather; Black / 37 / Vegan Leather; Black / 38 / Vegan Leather; Black / 39 / Vegan Leather; Black / 40 / Vegan Leather; Black / 41 / Vegan Leather; Maroon / 36 / Vegan Leather; Maroon / 37 / Vegan Leather; Maroon / 38 / Vegan Leather; Maroon / 39 / Vegan Leather; Maroon / 40 / Vegan Leather; Maroon / 41 / Vegan Leather","Handcrafted vegan leather upper, metallic cord braiding, signature dual-density memory foam footbed, anti-slip rubber sole.","Our signature hand crafted 3.5 inch high Kolhapuri inspired wedge. In a range of subtle and elegant matte shades, it is a perfect match for any attire. Comfortable and light weight, this pair comes with a rubber non skid sole. This style is also available in 2 1/4 inches, and as flats."
"stoffa_9038468546719","Classic High K Wedge Tan","High wedges - 3.5 inch",4300,86,108,"Tan / 36 / Vegan Leather; Tan / 37 / Vegan Leather; Tan / 38 / Vegan Leather; Tan / 39 / Vegan Leather; Tan / 40 / Vegan Leather; Tan / 41 / Vegan Leather","Handcrafted vegan leather upper, metallic cord braiding, signature dual-density memory foam footbed, anti-slip rubber sole.","Our signature hand crafted 3 and a half inch kolhapuri inspired high wedge. In a range of subtle and elegant matte shades, it is a perfect match for any attire. Comfortable and light weight, this pair comes with a rubber non skid sole."
"stoffa_9038468481183","Classic High K Wedge Copper","High wedges - 3.5 inch",4300,86,108,"Copper / 36 / Vegan Leather; Copper / 37 / Vegan Leather; Copper / 38 / Vegan Leather; Copper / 39 / Vegan Leather; Copper / 40 / Vegan Leather; Copper / 41 / Vegan Leather","Handcrafted vegan leather upper, metallic cord braiding, signature dual-density memory foam footbed, anti-slip rubber sole.","Our signature hand crafted 3 and half inch kolhapuri inspired high wedge. Metallic shades intermingle to create a classic and versatile pair suitable for any occasion. Comfortable and light weight, this pair comes with a rubber non skid sole."
"stoffa_7534782808223","Classic High K Rose Antique","High wedges - 3.5 inch",4300,86,108,"Rose Antique / 36 / Vegan Leather; Rose Antique / 37 / Vegan Leather; Rose Antique / 38 / Vegan Leather; Rose Antique / 39 / Vegan Leather; Rose Antique / 40 / Vegan Leather; Rose Antique / 41 / Vegan Leather; Taupe / 36 / Vegan Leather; Taupe / 37 / Vegan Leather; Taupe / 38 / Vegan Leather; Taupe / 39 / Vegan Leather; Taupe / 40 / Vegan Leather; Taupe / 41 / Vegan Leather; Navy / 36 / Vegan Leather; Navy / 37 / Vegan Leather; Navy / 38 / Vegan Leather; Navy / 39 / Vegan Leather; Navy / 40 / Vegan Leather; Navy / 41 / Vegan Leather; Slate / 36 / Vegan Leather; Slate / 37 / Vegan Leather; Slate / 38 / Vegan Leather; Slate / 39 / Vegan Leather; Slate / 40 / Vegan Leather; Slate / 41 / Vegan Leather; Chocolate / 36 / Vegan Leather; Chocolate / 37 / Vegan Leather; Chocolate / 38 / Vegan Leather; Chocolate / 39 / Vegan Leather; Chocolate / 40 / Vegan Leather; Chocolate / 41 / Vegan Leather; Black / 36 / Vegan Leather; Black / 37 / Vegan Leather; Black / 38 / Vegan Leather; Black / 39 / Vegan Leather; Black / 40 / Vegan Leather; Black / 41 / Vegan Leather; Ink / 36 / Vegan Leather; Ink / 37 / Vegan Leather; Ink / 38 / Vegan Leather; Ink / 39 / Vegan Leather; Ink / 40 / Vegan Leather; Ink / 41 / Vegan Leather; Maroon / 36 / Vegan Leather; Maroon / 37 / Vegan Leather; Maroon / 38 / Vegan Leather; Maroon / 39 / Vegan Leather; Maroon / 40 / Vegan Leather; Maroon / 41 / Vegan Leather; Dark Grey / 36 / Vegan Leather; Dark Grey / 37 / Vegan Leather; Dark Grey / 38 / Vegan Leather; Dark Grey / 39 / Vegan Leather; Dark Grey / 40 / Vegan Leather; Dark Grey / 41 / Vegan Leather","Handcrafted vegan leather upper, metallic cord braiding, signature dual-density memory foam footbed, anti-slip rubber sole.","Our signature hand crafted 3.5 inch high kolhapuri inspired wedge. In a range of subtle and elegant matte shades, it is a perfect match for any attire. Comfortable and light weight, this pair comes with a rubber non skid sole. This style is also available in 2 1/4 inches, and as flats.   Size Chart"
"stoffa_7534782644383","Classic High K Wedge Maroon","High wedges - 3.5 inch",4300,86,108,"Maroon / 36 / Vegan Leather; Maroon / 37 / Vegan Leather; Maroon / 38 / Vegan Leather; Maroon / 39 / Vegan Leather; Maroon / 40 / Vegan Leather; Maroon / 41 / Vegan Leather; Chocolate / 36 / Vegan Leather; Chocolate / 37 / Vegan Leather; Chocolate / 38 / Vegan Leather; Chocolate / 39 / Vegan Leather; Chocolate / 40 / Vegan Leather; Chocolate / 41 / Vegan Leather; Slate / 36 / Vegan Leather; Slate / 37 / Vegan Leather; Slate / 38 / Vegan Leather; Slate / 39 / Vegan Leather; Slate / 40 / Vegan Leather; Slate / 41 / Vegan Leather; Taupe / 36 / Vegan Leather; Taupe / 37 / Vegan Leather; Taupe / 38 / Vegan Leather; Taupe / 39 / Vegan Leather; Taupe / 40 / Vegan Leather; Taupe / 41 / Vegan Leather; Navy / 36 / Vegan Leather; Navy / 37 / Vegan Leather; Navy / 38 / Vegan Leather; Navy / 39 / Vegan Leather; Navy / 40 / Vegan Leather; Navy / 41 / Vegan Leather; Rose Antique / 36 / Vegan Leather; Rose Antique / 37 / Vegan Leather; Rose Antique / 38 / Vegan Leather; Rose Antique / 39 / Vegan Leather; Rose Antique / 40 / Vegan Leather; Rose Antique / 41 / Vegan Leather; Black / 36 / Vegan Leather; Black / 37 / Vegan Leather; Black / 38 / Vegan Leather; Black / 39 / Vegan Leather; Black / 40 / Vegan Leather; Black / 41 / Vegan Leather; Ink / 36 / Vegan Leather; Ink / 37 / Vegan Leather; Ink / 38 / Vegan Leather; Ink / 39 / Vegan Leather; Ink / 40 / Vegan Leather; Ink / 41 / Vegan Leather; Dark Grey / 36 / Vegan Leather; Dark Grey / 37 / Vegan Leather; Dark Grey / 38 / Vegan Leather; Dark Grey / 39 / Vegan Leather; Dark Grey / 40 / Vegan Leather; Dark Grey / 41 / Vegan Leather","Handcrafted vegan leather upper, metallic cord braiding, signature dual-density memory foam footbed, anti-slip rubber sole.","Our signature hand crafted 3.5 inch high kolhapuri inspired wedge. In a range of subtle and elegant matte shades, it is a perfect match for any attire. Comfortable and light weight, this pair comes with a rubber non skid sole. This style is also available in 2 1/4 inches, and as flats."
"stoffa_10911727059103","Tribal K Flats","Flats",1950,39,49,"36 / Maroon / Vegan Leather; 36 / Yellow / Vegan Leather; 36 / Orange / Vegan Leather; 37 / Maroon / Vegan Leather; 37 / Yellow / Vegan Leather; 37 / Orange / Vegan Leather; 38 / Maroon / Vegan Leather; 38 / Yellow / Vegan Leather; 38 / Orange / Vegan Leather; 39 / Maroon / Vegan Leather; 39 / Yellow / Vegan Leather; 39 / Orange / Vegan Leather; 40 / Maroon / Vegan Leather; 40 / Yellow / Vegan Leather; 40 / Orange / Vegan Leather; 41 / Maroon / Vegan Leather; 41 / Yellow / Vegan Leather; 41 / Orange / Vegan Leather","Handcrafted vegan leather upper, metallic cord braiding, signature dual-density memory foam footbed, anti-slip rubber sole.","Like a splash of sunshine on your feet, these flats are pure spring fun! Choose between sunny Yellow, striking Orange or rich Maroon and dress up your simple attire."
"stoffa_10903029678239","Border Clutch Bag Gold","Bags",3900,78,98,"9*7 Inches / Gold / Faux Cane/ Embellished borders","Handcrafted vegan leather upper, metallic cord braiding, signature dual-density memory foam footbed, anti-slip rubber sole.","The perfect gold bag! Wear with Indians, Westerns or Indo western. See how beautifully the embroidered borders pair with a versatile faux cane. Sturdy and gorgeous with a chain for ease."
"stoffa_10903029645471","Border Flat Bag Gold","Flats",4200,84,105,"9*6.5 Inches / Gold / Embellished borders","Handcrafted vegan leather upper, metallic cord braiding, signature dual-density memory foam footbed, anti-slip rubber sole.","Carry this gorgeous embroidered border bag as a clutch or a cross body. Roomy enough to accommodate all that you need for a night out or a day out."
"stoffa_10903025615007","White Braid Wedge","Wedges",2100,42,53,"White / 36; White / 38; White / 39; White / 40; White / 41; White / 37","Handcrafted vegan leather upper, metallic cord braiding, signature dual-density memory foam footbed, anti-slip rubber sole.","With it’s elegantly woven Silver and White cord heel, this 3.5 inch slip on wedge is perfect to wear with any classic ensemble. Softly padded base ensures comfort all day long."
"stoffa_10627954999455","Embellished Potli Bag Antique","Bags",5400,108,135,"Antique / Length* Height = 9.5*7 inch / Velvet Fabric; Black / Length* Height = 9.5*7 inch / Velvet Fabric; Pewter / Length* Height = 9.5*7 inch / Velvet Fabric; Rose Gold / Length* Height = 9*7 inch / Velvet Fabric","Handcrafted vegan leather upper, metallic cord braiding, signature dual-density memory foam footbed, anti-slip rubber sole.","Perfect for a night out, carry this beautifully embellished potli bag as a clutch or a cross body. Fits all that you would need it to."
"stoffa_10627927376031","Embellished Potli Bag Rose Gold","Bags",5400,108,135,"Rose Gold / Length* Height = 9*7 inch / Velvet Fabric; Antique / Length* Height = 9.5*7 inch / Velvet Fabric; Black / Length* Height = 9.5*7 inch / Velvet Fabric; Pewter / Length* Height = 9.5*7 inch / Velvet Fabric","Handcrafted vegan leather upper, metallic cord braiding, signature dual-density memory foam footbed, anti-slip rubber sole.","Perfect for a night out, carry this beautifully embellished potli bag as a clutch or a cross body. Fits all that you would need it to."
"stoffa_10627927277727","Embellished Potli Bag Black","Bags",5400,108,135,"Black / Length* Height = 9.5*7 inch / Velvet Fabric; Pewter / Length* Height = 9.5*7 inch / Velvet Fabric; Antique / Length* Height = 9.5*7 inch / Velvet Fabric; Rose Gold / Length* Height = 9*7 inch / Velvet Fabric","Handcrafted vegan leather upper, metallic cord braiding, signature dual-density memory foam footbed, anti-slip rubber sole.","Perfect for a night out, carry this beautifully embellished potli bag as a clutch or a cross body. Fits all that you would need it to."
"stoffa_10625484030111","Embellished Potli Bag Pewter","Bags",5400,108,135,"Pewter / Length* Height = 9.5*7 inch / Velvet Fabric; Black / Length* Height = 9.5*7 inch / Velvet Fabric; Antique / Length* Height = 9.5*7 inch / Velvet Fabric; Rose Gold / Length* Height = 9*7 inch / Velvet Fabric","Handcrafted vegan leather upper, metallic cord braiding, signature dual-density memory foam footbed, anti-slip rubber sole.","Perfect for a night out, carry this beautifully embellished potli bag as a clutch or a cross body. Fits all that you would need it to."
"stoffa_10575809970335","Gota Border Low K Wedge Gold","Low Wedges - 2.5 inch",4600,92,115,"Gold / 36 / Vegan Leather; Gold / 37 / Vegan Leather; Gold / 38 / Vegan Leather; Gold / 39 / Vegan Leather; Gold / 40 / Vegan Leather; Gold / 41 / Vegan Leather; Silver / 36 / Vegan Leather; Silver / 37 / Vegan Leather; Silver / 38 / Vegan Leather; Silver / 39 / Vegan Leather; Silver / 40 / Vegan Leather; Silver / 41 / Vegan Leather","Handcrafted vegan leather upper, metallic cord braiding, signature dual-density memory foam footbed, anti-slip rubber sole.","Add a glamorous finishing touch to any of your bridal outfits with these beautifully handcrafted gota border wedges. This gorgeous style is available in both 3.5""and 2.25""and in gold and in silver. Size Chart"
"stoffa_10575690924191","Gota Border Low K Wedge Silver","Low Wedges - 2.5 inch",4600,92,115,"Silver / 36 / Vegan Leather; Silver / 37 / Vegan Leather; Silver / 38 / Vegan Leather; Silver / 39 / Vegan Leather; Silver / 40 / Vegan Leather; Silver / 41 / Vegan Leather; Gold / 36 / Vegan Leather; Gold / 37 / Vegan Leather; Gold / 38 / Vegan Leather; Gold / 39 / Vegan Leather; Gold / 40 / Vegan Leather; Gold / 41 / Vegan Leather","Handcrafted vegan leather upper, metallic cord braiding, signature dual-density memory foam footbed, anti-slip rubber sole.","Add a glamorous finishing touch to any of your bridal outfits with these beautifully handcrafted gota border wedges. This gorgeous style is available in both 3.5""and 2.25""and in gold and in silver. Size Chart"
"stoffa_10575645606047","Strip Braid K Flats Light Gold","Flats",4100,82,103,"Light Gold / 36 / Vegan Leather; Light Gold / 37 / Vegan Leather; Light Gold / 38 / Vegan Leather; Light Gold / 39 / Vegan Leather; Light Gold / 40 / Vegan Leather; Light Gold / 41 / Vegan Leather; Pewter / 36 / Vegan Leather; Pewter / 37 / Vegan Leather; Pewter / 38 / Vegan Leather; Pewter / 39 / Vegan Leather; Pewter / 40 / Vegan Leather; Pewter / 41 / Vegan Leather; Gold / 36 / Vegan Leather; Gold / 37 / Vegan Leather; Gold / 38 / Vegan Leather; Gold / 39 / Vegan Leather; Gold / 40 / Vegan Leather; Gold / 41 / Vegan Leather","Handcrafted vegan leather upper, metallic cord braiding, signature dual-density memory foam footbed, anti-slip rubber sole.","These elegant and trendy K flats are padded and comfy enough to wear all day and everday! Choose between Deep Gold, Pewter and Light Gold and walk out in style! Size Chart"
"stoffa_10575641542815","Strip Braid K Flats Pewter","Flats",4100,82,103,"Pewter / 36 / Vegan Leather; Pewter / 37 / Vegan Leather; Pewter / 38 / Vegan Leather; Pewter / 39 / Vegan Leather; Pewter / 40 / Vegan Leather; Pewter / 41 / Vegan Leather; Gold / 36 / Vegan Leather; Gold / 37 / Vegan Leather; Gold / 38 / Vegan Leather; Gold / 39 / Vegan Leather; Gold / 40 / Vegan Leather; Gold / 41 / Vegan Leather; Light Gold / 36 / Vegan Leather; Light Gold / 37 / Vegan Leather; Light Gold / 38 / Vegan Leather; Light Gold / 39 / Vegan Leather; Light Gold / 40 / Vegan Leather; Light Gold / 41 / Vegan Leather","Handcrafted vegan leather upper, metallic cord braiding, signature dual-density memory foam footbed, anti-slip rubber sole.","These elegant and trendy K flats are padded and comfy enough to wear all day and everday! Choose between Deep Gold, Pewter and Light Gold and walk out in style! Size Chart"
"stoffa_10574497480863","Crystal Baguette Flats","Flats",4500,90,113,"Light Gold / 36 / Vegan Leather; Light Gold / 37 / Vegan Leather; Light Gold / 38 / Vegan Leather; Light Gold / 39 / Vegan Leather; Light Gold / 40 / Vegan Leather; Light Gold / 41 / Vegan Leather","Handcrafted vegan leather upper, metallic cord braiding, signature dual-density memory foam footbed, anti-slip rubber sole.","Herald the festive season with these sparkling wedges! This style comes in a 3.5"", 2.25"" as well as in flats and is super versatile, so wear with either traditional or western ensembles!"
"stoffa_10575604940959","Strip Braid K Flats Gold","Flats",4100,82,103,"Gold / 36 / Vegan Leather; Gold / 37 / Vegan Leather; Gold / 38 / Vegan Leather; Gold / 39 / Vegan Leather; Gold / 40 / Vegan Leather; Gold / 41 / Vegan Leather; Pewter / 36 / Vegan Leather; Pewter / 37 / Vegan Leather; Pewter / 38 / Vegan Leather; Pewter / 39 / Vegan Leather; Pewter / 40 / Vegan Leather; Pewter / 41 / Vegan Leather; Light Gold / 36 / Vegan Leather; Light Gold / 37 / Vegan Leather; Light Gold / 38 / Vegan Leather; Light Gold / 39 / Vegan Leather; Light Gold / 40 / Vegan Leather; Light Gold / 41 / Vegan Leather","Handcrafted vegan leather upper, metallic cord braiding, signature dual-density memory foam footbed, anti-slip rubber sole.","These elegant and trendy K flats are padded and comfy enough to wear all day and everday! Choose between Deep Gold, Pewter and Light Gold and walk out in style! Size Chart"
"stoffa_10575398469791","Gota Border High K Wedge Silver","High wedges - 3.5 inch",4800,96,120,"Silver / 36 / Vegan Leather; Silver / 37 / Vegan Leather; Silver / 38 / Vegan Leather; Silver / 39 / Vegan Leather; Silver / 40 / Vegan Leather; Silver / 41 / Vegan Leather; Gold / 36 / Vegan Leather; Gold / 37 / Vegan Leather; Gold / 38 / Vegan Leather; Gold / 39 / Vegan Leather; Gold / 40 / Vegan Leather; Gold / 41 / Vegan Leather","Handcrafted vegan leather upper, metallic cord braiding, signature dual-density memory foam footbed, anti-slip rubber sole.","Add a glamorous finishing touch to any of your bridal outfits with these beautifully handcrafted gota border wedges. This gorgeous style is available in both 3.5""and 2.25""and in gold and in silver."
"stoffa_10574498037919","Gota Border High K Wedge Gold","High wedges - 3.5 inch",4800,96,120,"Gold / 36 / Vegan Leather; Gold / 37 / Vegan Leather; Gold / 38 / Vegan Leather; Gold / 39 / Vegan Leather; Gold / 40 / Vegan Leather; Gold / 41 / Vegan Leather; Silver / 36 / Vegan Leather; Silver / 37 / Vegan Leather; Silver / 38 / Vegan Leather; Silver / 39 / Vegan Leather; Silver / 40 / Vegan Leather; Silver / 41 / Vegan Leather","Handcrafted vegan leather upper, metallic cord braiding, signature dual-density memory foam footbed, anti-slip rubber sole.","Add a glamorous finishing touch to any of your bridal outfits with these beautifully handcrafted gota border wedges. This gorgeous style is available in both 3.5""and 2.25""and in gold and in silver."
"stoffa_10574497317023","Crystal  Baguette Low Wedge Light Gold","Bags",4700,94,118,"Light Gold / 36 / Vegan Leather; Light Gold / 37 / Vegan Leather; Light Gold / 38 / Vegan Leather; Light Gold / 39 / Vegan Leather; Light Gold / 40 / Vegan Leather; Light Gold / 41 / Vegan Leather","Handcrafted vegan leather upper, metallic cord braiding, signature dual-density memory foam footbed, anti-slip rubber sole.","Herald the festive season with these sparkling wedges! This style comes in a 3.5"", 2.25"" as well as in flats and is super versatile, so wear with either traditional or western ensembles! Size Chart"
"stoffa_10574497153183","Crystal  Baguette High Wedge Light Gold","Bags",5100,102,128,"Light Gold / 36 / Vegan Leather; Light Gold / 37 / Vegan Leather; Light Gold / 38 / Vegan Leather; Light Gold / 39 / Vegan Leather; Light Gold / 40 / Vegan Leather; Light Gold / 41 / Vegan Leather","Handcrafted vegan leather upper, metallic cord braiding, signature dual-density memory foam footbed, anti-slip rubber sole.","Herald the festive season with these sparkling wedges! This style comes in a 3.5"", 2.25"" as well as in flats and is super versatile, so wear with either traditional or western ensembles!"
"stoffa_10575248130207","Crystal Slip on Low Wedges Rose Gold","Low Wedges - 2.5 inch",4700,94,118,"Rose Gold / 36 / Vegan Leather; Rose Gold / 37 / Vegan Leather; Rose Gold / 38 / Vegan Leather; Rose Gold / 39 / Vegan Leather; Rose Gold / 40 / Vegan Leather; Rose Gold / 41 / Vegan Leather; Light Gold / 36 / Vegan Leather; Light Gold / 37 / Vegan Leather; Light Gold / 38 / Vegan Leather; Light Gold / 39 / Vegan Leather; Light Gold / 40 / Vegan Leather; Light Gold / 41 / Vegan Leather","Handcrafted vegan leather upper, metallic cord braiding, signature dual-density memory foam footbed, anti-slip rubber sole.","These elegant slip on wedges in Light Gold &amp; Rose Gold shimmer with every step you take. Delicately embellished with crystals, these wedges come in 3.5"" and 2.25"" and are extra padded for comfort. Size Chart"
"stoffa_10574497087647","Crystal Slip on Low Wedges Light Gold","Low Wedges - 2.5 inch",4700,94,118,"Light Gold / 36 / Vegan Leather; Light Gold / 37 / Vegan Leather; Light Gold / 38 / Vegan Leather; Light Gold / 39 / Vegan Leather; Light Gold / 40 / Vegan Leather; Light Gold / 41 / Vegan Leather; Rose Gold / 36 / Vegan Leather; Rose Gold / 37 / Vegan Leather; Rose Gold / 38 / Vegan Leather; Rose Gold / 39 / Vegan Leather; Rose Gold / 40 / Vegan Leather; Rose Gold / 41 / Vegan Leather","Handcrafted vegan leather upper, metallic cord braiding, signature dual-density memory foam footbed, anti-slip rubber sole.","These elegant slip on wedges in Light Gold &amp; Rose Gold shimmer with every step you take. Delicately embellished with crystals, these wedges come in 3.5"" and 2.25"" and are extra padded for comfort. Size Chart"
"stoffa_10574496923807","Crystal Slip on High Wedges Light Gold","High wedges - 3.5 inch",5100,102,128,"Light Gold / 36 / Vegan Leather; Light Gold / 37 / Vegan Leather; Light Gold / 38 / Vegan Leather; Light Gold / 39 / Vegan Leather; Light Gold / 40 / Vegan Leather; Light Gold / 41 / Vegan Leather; Rose Gold / 36 / Vegan Leather; Rose Gold / 37 / Vegan Leather; Rose Gold / 38 / Vegan Leather; Rose Gold / 39 / Vegan Leather; Rose Gold / 40 / Vegan Leather; Rose Gold / 41 / Vegan Leather","Handcrafted vegan leather upper, metallic cord braiding, signature dual-density memory foam footbed, anti-slip rubber sole.","These elegant slip on wedges in Light Gold &amp; Rose Gold shimmer with every step you take. Delicately embellished with crystals, these wedges come in 3.5"" and 2.25"" and are extra padded for comfort."
"stoffa_10575230927007","Crystal Slip on High Wedges Rose Gold","High wedges - 3.5 inch",5100,102,128,"Rose Gold / 36 / Vegan Leather; Rose Gold / 37 / Vegan Leather; Rose Gold / 38 / Vegan Leather; Rose Gold / 39 / Vegan Leather; Rose Gold / 40 / Vegan Leather; Rose Gold / 41 / Vegan Leather; Light Gold / 36 / Vegan Leather; Light Gold / 37 / Vegan Leather; Light Gold / 38 / Vegan Leather; Light Gold / 39 / Vegan Leather; Light Gold / 40 / Vegan Leather; Light Gold / 41 / Vegan Leather","Handcrafted vegan leather upper, metallic cord braiding, signature dual-density memory foam footbed, anti-slip rubber sole.","These elegant slip on wedges in Light Gold &amp; Rose Gold shimmer with every step you take. Delicately embellished with crystals, these wedges come in 3.5"" and 2.25"" and are extra padded for comfort."
"stoffa_10574497874079","Silver Gold Metallic Structured Wedges","Wedges",5200,104,130,"Silver Gold / 36 / Vegan Leather; Silver Gold / 37 / Vegan Leather; Silver Gold / 38 / Vegan Leather; Silver Gold / 39 / Vegan Leather; Silver Gold / 40 / Vegan Leather; Silver Gold / 41 / Vegan Leather","Handcrafted vegan leather upper, metallic cord braiding, signature dual-density memory foam footbed, anti-slip rubber sole.","Once you slip your feet into these uber trendy wedges, we gaurantee you'll wear them for every festive occasion! 4 inches high but lightweight due to the heel structure."
"stoffa_9258915692703","Cross Strap High K Wedge Gold","High wedges - 3.5 inch",4300,86,108,"GOLD / 36 / Vegan Leather; GOLD / 37 / Vegan Leather; GOLD / 38 / Vegan Leather; GOLD / 39 / Vegan Leather; GOLD / 40 / Vegan Leather; GOLD / 41 / Vegan Leather; SILVER / 36 / Vegan Leather; SILVER / 37 / Vegan Leather; SILVER / 38 / Vegan Leather; SILVER / 39 / Vegan Leather; SILVER / 40 / Vegan Leather; SILVER / 41 / Vegan Leather","Handcrafted vegan leather upper, metallic cord braiding, signature dual-density memory foam footbed, anti-slip rubber sole.","These silver or gold cross strap 3.5"" wedges are a worthy purchase, thanks to how classic they are! Extra padded for comfort, wear yours with everything from dresses to jeans! Size Chart"
"stoffa_9258875879583","Cross Strap High K Wedge Silver","High wedges - 3.5 inch",4300,86,108,"SILVER / 36 / Vegan Leather; SILVER / 37 / Vegan Leather; SILVER / 38 / Vegan Leather; SILVER / 39 / Vegan Leather; SILVER / 40 / Vegan Leather; SILVER / 41 / Vegan Leather; GOLD / 36 / Vegan Leather; GOLD / 37 / Vegan Leather; GOLD / 38 / Vegan Leather; GOLD / 39 / Vegan Leather; GOLD / 40 / Vegan Leather; GOLD / 41 / Vegan Leather","Handcrafted vegan leather upper, metallic cord braiding, signature dual-density memory foam footbed, anti-slip rubber sole.","These silver or gold cross strap 3.5"" wedges are a worthy purchase, thanks to how classic they are! Extra padded for comfort, wear yours with everything from dresses to jeans!"
"stoffa_9038468350111","Tassle Low K Wedges Taupe","Low Wedges - 2.5 inch",4300,86,108,"Taupe / 36 / Vegan Leather; Taupe / 37 / Vegan Leather; Taupe / 38 / Vegan Leather; Taupe / 39 / Vegan Leather; Taupe / 40 / Vegan Leather; Taupe / 41 / Vegan Leather","Handcrafted vegan leather upper, metallic cord braiding, signature dual-density memory foam footbed, anti-slip rubber sole.","What's not to love about these braided multi tassel K low wedges? Intricate craftsmanship and a soft padded base make these wedges comfortable all day and night long! You're spoilt for choice with 3 options in Silver, Champagne and Taupe!"
"stoffa_9038468284575","Tassle  Low K Wedges Champagne","Low Wedges - 2.5 inch",4300,86,108,"Champagne / 36 / Vegan Leather; Champagne / 37 / Vegan Leather; Champagne / 38 / Vegan Leather; Champagne / 39 / Vegan Leather; Champagne / 40 / Vegan Leather; Champagne / 41 / Vegan Leather","Handcrafted vegan leather upper, metallic cord braiding, signature dual-density memory foam footbed, anti-slip rubber sole.","What's not to love about these braided multi tassel K low wedges? Intricate craftsmanship and a soft padded base make these wedges comfortable all day and night long! You're spoilt for choice with 3 options in Silver, Champagne and Taupe!"
